id,ground_truth,en_pred,ar_pred,en_correct,ar_correct,quadrant,input_english,input_arabic
1587,C,C,B,1,0,access_gap,"Bilirubin is reduced by the small intestine's bacterial flora to:
A) Urobilin
B) Stercobilin
C) Urobilinogen
D) All of the above are incorrect","يرجع البيليروبين بفعل الفلورا الجرثومية للمعي الغليظ إلى:

الاختيارات:
A. Urobilin
B. Stercobilin
C. Urobilinogen
D. كل ما سبق خاطئ"
2872,C,C,D,1,0,access_gap,"The Dobson unit (DU: Dobson) is used to measure:
A) Vitamin D concentration in the skin.

B) The intensity of ultraviolet radiation reaching the Earth.

C) Ozone concentration in the atmosphere.

D) All of the above statements are true.","تستخدم واحدة الدوبسن (DU: Dobson) لقياس:

الاختيارات:
A. تركيز فيتامين D في الجلد.
B. شدة الأشعة فوق البنفسجية التي تصل الى الأرض .
C. تركيز الأوزون في الغلاف الجوي.
D. جميع العبارات السابقة صحيحة."
2457,D,D,A,1,0,access_gap,"Basic radiometric densities in the human body:

A) Water density and air density.

B) Fat density and calcium density.

C) Mercury density and hydrogen density.

D) A and B.","الكثافات الشعاعية الأساسية في الجسم البشري:

الاختيارات:
A. الكثافة المائية والكثافة الهوائية .
B. الكثافة الدهنية والكثافة الكلسية .
C. الكثافة الزئبقية والكثافة الهيدروجينية.
D. A,B ."
4002,B,B,A,1,0,access_gap,"The primary positive ion in intracellular fluid is:
A) Sodium
B) Potassium
C) Calcium
D) Chloride","الشاردة الإيجابية الأساسية في السائل داخل الخلوي:

الاختيارات:
A. صوديوم
B. بوتاسيوم
C. كالسيوم
D. كلور"
3093,D,D,C,1,0,access_gap,"A patient with a head injury opens their eyes in pain and moans. The pain response varies by limb, and their Glasgow Coma Scale score is:
A) 5
B) 6
C) 7
D) 8
E) 9","مريض لديه رض رأس يفتح عينيه للألم ويصدر أنين وعند الألم تكون الاستجابة بحسب الطرف ويكون سلم غلاسكو للسبات لديه:

الاختيارات:
A. 5
B. 6
C. 7
D. 8
E. 9"
4120,A,A,C,1,0,access_gap,"The hormone that undergoes a dual stimulatory and inhibitory effect from the hypothalamus:
A) GH
B) PRL
C) ACTH
D) FSH","الهرمون الذي يخضع لتأثير مزدوج منبه و مثبط من الوطاء :

الاختيارات:
A. GH
B. PRL
C. ACTH
D. FSH"
4395,D,D,A,1,0,access_gap,"Blood type A:
A) Its serum contains anti-A antibodies.
B) It does not contain agglutinins.

C) Its prevalence is 47%.

D) Its embryonic phenotype is AA or AO.","الزمرةA :

الاختيارات:
A. مصل الدم فيها يحتوي على anti A.
B. لا تحوي على مستراصات.
C. نسبة وجودها ٤٧%.
D. نمطها الجنيني (AA,AO )."
1696,D,D,A,1,0,access_gap,"In the positively inducible regulatory mechanism:

A) Transcription is inhibited in the absence of Tamim al-Kadhim.

B) Transcription is stimulated in the presence of both al-Kadhim and Tamim al-Kadhim.

C) Transcription is inhibited in the presence of both the passive and the inducible.

D) Transcription is inhibited in the absence of the inducible.","في الالية المنظمة المحرضة الإيجابية:

الاختيارات:
A. يثبط الانتساخ في غياب تميم الكاظم.
B. يحرض الانتساخ بوجود كل من الكاظم وتميم الكاظم.
C. يثبط الانتساخ في وجود كل من المنفعل والمحرض.
D. يثبط الانتساخ بغياب المحرض."
1234,C,C,A,1,0,access_gap,"Acute pain may lead to all of the following except:

A) It triggers heart disease
B) It leads to stress ulcers
C) It increases insulin secretion
D) It weakens cough effectiveness
E) It increases the risk of blood clots. (Dr.'s questions are excellent.)","قد يؤدي الألم الحاد الي مايلي ماعدا

الاختيارات:
A. يحرض الداء القلبي
B. يؤدي لقرحة الشدة
C. يزيد معدل إفراز الأنسولين
D. يضعف فعالية السعال
E. ازدياد قابلية الخثار الدموي أسئلة الدكتورة رائعة"
165,C,C,B,1,0,access_gap,"The oropharynx contains the tonsils:
A) Oral tonsils
B) Pharyngeal tonsils
C) Palate tonsils
D) Nasal tonsils","يحوي البلعوم الفموي اللوزتين:

الاختيارات:
A. الفمويتين
B. البلعوميتين
C. الحنكيتين
D. الانفيتين"
2077,D,D,C,1,0,access_gap,"All of the following are structural chromosomal changes except:

A) Deletion.

B) Translocation.

C) Duplication.

D) Chromosomal extravagance.","كل ما يلي من التبدلات الصبغية البنيوية عدا:

الاختيارات:
A. الخبن.
B. الازفاء.
C. التضاعف.
D. زيادة الصبغي."
2641,D,D,A,1,0,access_gap,"All of the following are true about lasers except:

A) The word laser is used to describe other non-optical technologies that share its properties.

B) The term atomic laser is used to describe a source of particles in a coherent state.

C) Laser light is typically emitted in a narrow, spacing, spatially coherent beam.

D) In laser technology, the term coherent light is used instead of light emitted from a light source that generates uniform waves with identical voltage, phase, and polarization.","كل مايلي صحيح عن الليزر ما عدا

الاختيارات:
A. تستعمل كلمة ليزر في وصف تقانات أخرى لا ضوئية لنصف بصفاته
B. يطلق اسم الليزر الذري على منبع الجزيئات الموجودة في حالة مترابطة
C. يصدر ضوء الليزر نموذجيا في حزمة ضيقة ضعيفة التباعد مترابطة مكانيا
D. بدل مصطلح الضوء المترابط في تقانة الليزر الضوء الصادر على منبع ضوئي يولد أمواجا منتظمة متطابقة في التوتر والطور الاستقطاب"
934,C,C,B,1,0,access_gap,"The ulnar nerve:
A) is located in the posterior compartment of the humerus
B) is located anterior to the brachial artery
C) passes behind the medial epicondyle of the humerus
D) is located medial to the flexor ulnar tendon","العصب الزندى:

الاختيارات:
A. يتوضع فى الحجره الخلفية للعضد
B. يتوضع امام الشريان العضدى
C. يمر خلف اللقيمة الانسيه للعضد
D. يتوضع أنسى وتر العاطفة الزندية"
2040,B,B,C,1,0,access_gap,"Which of the following properties of cellulose is NOT:

A) It is sparingly soluble in water
B) It is a structural sugar
C) It is not affected by enzymes in the human digestive system
D) It is composed of glucose units","من صفات السيللوز عدا

الاختيارات:
A. ينحل بصعوبة بالماء
B. سكر بنيوي
C. لا يتأثر بالأنزيمات في جهاز هضم الإنسان
D. يتشكل من وحدات من الغلوكوز"
164,A,A,C,1,0,access_gap,"The correct statement about the lungs is:

A) The bronchial arteries supply the connective tissue of the lung.

B) Sympathetic fibers constrict the bronchi.

C) Parasympathetic fibers dilate the bronchi.

D) The left bronchus is more vertical than the right.

E) The roots of the lungs ascend during inspiration.","العبارة الصحيحة عن الرئتين:

الاختيارات:
A. تغذي الشرايين القصبية النسيج الضام للرئة.
B. الألياف الودية تضيق القصبات.
C. الألياف اللاودية توسع القصبات.
D. القصبة اليسرى أكثر عمودية من اليمني.
E. يصعد جذر الرئتين في الشهيق."
2085,D,D,B,1,0,access_gap,"Proteins digested in protein-dissociated particles, except:
A) Very short-lived proteins
B) Mutant proteins
C) Viral proteins
D) Endomembranous proteins","البروتينات التي تهضم في الجسيمات المفككة للبروتين عدا

الاختيارات:
A. البروتين ذو فترة الحياة القصيرة جدا
B. البروتينات الطافرة
C. البروتينات الفيروسية
D. بروتينات الجملة الغشائية الداخلية"
363,A,A,B,1,0,access_gap,"All muscles that perform lateral rotation in the arm except:
A) teres major
B) deltoid
C) teres minor
D) subspinatus","عضلات تقوم بالدوران الوحشي في الذراع عدا:

الاختيارات:
A. المدورة الكبيرة
B. الدالية
C. المدورة الصغيرة
D. تحت الشوك"
4653,D,D,B,1,0,access_gap,"Not characteristic of ordinal scales:
A) We can count the sample frequencies at each rank
B) We can calculate the median and Spearman's correlation coefficient
C) We can perform certain statistical tests, such as the median test, etc.
D) We only use numbers to distinguish between things","ليس من سمات المقياس الرتبى:

الاختيارات:
A. نستطيع أن نعد تكرارات العينة عند كل رتبة
B. نستطيع حساب الوسيط ومعامل سبيرمان لارتباط الرتب
C. نستطيع حساب بعض الاختبارات الإحصائية مثل اختبار الوسيط وغير ذلك
D. نستخدم فيا الاعداد فقط للتمييز بين الأشياء"
4362,B,B,A,1,0,access_gap,"The correct answer regarding the proportions of body components is:
A) Water makes up 85% of body weight
B) Proteins make up 15-18% of body weight
C) Fat makes up 25% of body weight
D) Minerals make up 1-2% of body weight","الإجابة الصحيحة فيما يتعلق بنسب مكونات الجسم:

الاختيارات:
A. يشكل الماء %85 من وزن الجسم
B. تشكل البروتينات 15 %18- من الوزن
C. يشكل الدسم %25 من الوزن
D. تشكل المعادن %2-1 من الوزن"
3291,B,B,C,1,0,access_gap,"Sabine Feldman's test appears positive after infection at the following times:
A) 24 hours
B) 1-2 weeks
C) 4-6 weeks
D) Three months
E) Six months","تظهر إيجابية اختبار سابين فيلدمان بعد العدوى ب:

الاختيارات:
A. 24 ساعة
B. 1-2 أسبوع
C. 4-6 أسبوع
D. ثلاثة أشهر
E. ستة أشهر"
468,A,A,B,1,0,access_gap,"The subclavian artery continues with the: A) axillary artery
B) popliteal artery
C) brachial artery
D) basilar artery","يستمر الشريان تحت الترقوة بالشريان:

الاختيارات:
A. الابطي
B. المأبضي
C. العضدي
D. القاعدي"
3968,C,C,A,1,0,access_gap,"All of the following statements about Mei propagation are false except:
A) It occurs when the particle dimensions are larger than the wavelength of the incident radiation.
B) It shows a stronger wavelength correlation than Rayleigh propagation.
C) It occurs better in the forward direction.
D) Its forward and backward intensities are equal.","كل العبارات التالية خاطئة حول انتشار مي ما عدا:

الاختيارات:
A. يحدث عندما تكون أبعاد الجسيمات أكبر من طول موجة الإشعاع الوارد
B. يبدي ارتباطًا بالطول الموجي أكثر مما عليه في انتشار ريليه
C. يحدث بشكل أفضل في اتجاه الأمام
D. إن شدته الأمامية والخلفية متساويتان"
